,Name,Symbol,Open,High,Low,Close,Net Chg,% Chg,Volume,52 Wk High,52 Wk Low,Div,Yield,P/E,YTD % Chg
1691,Universal Logistics Holdings,ULH,22.1,22.35,21.7,22.1,-0.05,-0.23,"15,792",25.65,12.55,0.28,1.27,22.32,-6.95
