,Name,Symbol,Open,High,Low,Close,Net Chg,% Chg,Volume,52 Wk High,52 Wk Low,Div,Yield,P/E,YTD % Chg
1797,YY ADR,YY,94.35,95.1,90.7,92.89,-2.51,-2.63,"1,367,822",142.97,45.13,...,...,15.20,-17.84
