,Name,Symbol,Open,High,Low,Close,Net Chg,% Chg,Volume,52 Wk High,52 Wk Low,Div,Yield,P/E,YTD % Chg
235,Bed Bath&Beyond,BBBY,17.74,17.79,17.11,17.14,-0.56,-3.16,"4,746,073",40.33,17.11,0.64,3.73,5.62,-22.06
