,Name,Symbol,Open,High,Low,Close,Net Chg,% Chg,Volume,52 Wk High,52 Wk Low,Div,Yield,P/E,YTD % Chg
1681,United Fire Group,UFCS,49.4,49.78,48.64,49.67,0.26,0.53,"63,699",49.85,38.95,1.12,2.25,25.09,8.97
