,Name,Symbol,Open,High,Low,Close,Net Chg,% Chg,Volume,52 Wk High,52 Wk Low,Div,Yield,P/E,YTD % Chg
1782,Xcel Brands,XELB,2.7,2.7,2.65,2.7,-0.10,-3.57,812,5.00,2.00,...,...,...,-18.18
