,Name,Symbol,Open,High,Low,Close,Net Chg,% Chg,Volume,52 Wk High,52 Wk Low,Div,Yield,P/E,YTD % Chg
52,Agios Pharmaceuticals,AGIO,87.76,88.3,85.65,86.45,-1.84,-2.08,"427,765",89.33,45.11,...,...,...,51.22
