,Name,Symbol,Open,High,Low,Close,Net Chg,% Chg,Volume,52 Wk High,52 Wk Low,Div,Yield,P/E,YTD % Chg
1771,WisdomTree Investments,WETF,9.69,9.69,9.32,9.45,-0.25,-2.58,"1,431,357",13.41,7.87,0.12,1.27,46.85,-24.70
