,Name,Symbol,Open,High,Low,Close,Net Chg,% Chg,Volume,52 Wk High,52 Wk Low,Div,Yield,P/E,YTD % Chg
1736,Visteon,VC,115.39,117.02,114.99,116.65,0.81,0.70,"321,640",140.64,91.20,...,...,23.66,-6.78
