,Name,Symbol,Open,High,Low,Close,Net Chg,% Chg,Volume,52 Wk High,52 Wk Low,Div,Yield,P/E,YTD % Chg
1685,United Therapeutics,UTHR,113.13,114.81,112.19,114.06,1.07,0.95,"397,919",152.55,106.30,...,...,12.21,-22.91
