,Name,Symbol,Open,High,Low,Close,Net Chg,% Chg,Volume,52 Wk High,52 Wk Low,Div,Yield,P/E,YTD % Chg
728,Glu Mobile,GLUU,4.26,4.32,4.23,4.3,0.02,0.47,"1,223,769",4.95,2.24,...,...,...,18.13
