,Name,Symbol,Open,High,Low,Close,Net Chg,% Chg,Volume,52 Wk High,52 Wk Low,Div,Yield,P/E,YTD % Chg
1731,Viper Energy Partners Un,VNOM,28.65,28.81,28.31,28.62,-0.02,-0.07,"533,595",29.82,14.76,1.92,6.71,27.00,22.67
