,Name,Symbol,Open,High,Low,Close,Net Chg,% Chg,Volume,52 Wk High,52 Wk Low,Div,Yield,P/E,YTD % Chg
947,Kforce,KFRC,29.2,29.66,28.3,28.4,-0.90,-3.07,"114,278",29.70,16.75,0.48,1.69,21.79,12.48
