,Name,Symbol,Open,High,Low,Close,Net Chg,% Chg,Volume,52 Wk High,52 Wk Low,Div,Yield,P/E,YTD % Chg
1811,Zumiez,ZUMZ,23.45,23.45,22.25,22.35,-1.20,-5.10,"446,666",26.30,11.43,...,...,20.69,7.32
