,Name,Symbol,Open,High,Low,Close,Net Chg,% Chg,Volume,52 Wk High,52 Wk Low,Div,Yield,P/E,YTD % Chg
1610,Texas Roadhouse,TXRH,62.98,63.68,62.69,63.33,0.46,0.73,"627,556",63.80,44.29,1.00,1.58,34.42,20.22
