,Name,Symbol,Open,High,Low,Close,Net Chg,% Chg,Volume,52 Wk High,52 Wk Low,Div,Yield,P/E,YTD % Chg
1579,Syneos Health Cl A,SYNH,38.0,39.45,37.7,37.75,...,...,"576,581",61.10,31.10,...,...,...,-13.42
