,Name,Symbol,Open,High,Low,Close,Net Chg,% Chg,Volume,52 Wk High,52 Wk Low,Div,Yield,P/E,YTD % Chg
1670,Umpqua Holdings,UMPQ,23.13,23.84,23.03,23.69,0.62,2.69,"3,260,061",23.84,16.76,0.80,3.38,18.65,13.89
