,Name,Symbol,Open,High,Low,Close,Net Chg,% Chg,Volume,52 Wk High,52 Wk Low,Div,Yield,P/E,YTD % Chg
1740,VOXX International,VOXX,4.85,4.9,4.75,4.75,-0.15,-3.06,"71,421",9.00,4.64,...,...,...,-15.18
