,Name,Symbol,Open,High,Low,Close,Net Chg,% Chg,Volume,52 Wk High,52 Wk Low,Div,Yield,P/E,YTD % Chg
1804,Zillow Group Cl C,Z,47.0,47.97,46.68,47.18,0.22,0.47,"1,808,716",59.99,36.25,...,...,...,15.30
