,Name,Symbol,Open,High,Low,Close,Net Chg,% Chg,Volume,52 Wk High,52 Wk Low,Div,Yield,P/E,YTD % Chg
603,ExOne,XONE,7.61,7.98,7.61,7.94,0.23,2.98,"102,233",14.43,6.72,...,...,...,-5.48
