,Name,Symbol,Open,High,Low,Close,Net Chg,% Chg,Volume,52 Wk High,52 Wk Low,Div,Yield,P/E,YTD % Chg
1690,Universal Forest Products,UFPI,32.44,33.28,32.44,33.25,0.70,2.15,"434,420",39.58,25.93,0.36,1.08,15.67,-11.62
