,Name,Symbol,Open,High,Low,Close,Net Chg,% Chg,Volume,52 Wk High,52 Wk Low,Div,Yield,P/E,YTD % Chg
1761,Westport Fuel Systems,WPRT,2.35,2.38,2.29,2.3,-0.08,-3.36,"347,802",4.33,1.11,...,...,...,-38.83
