,Name,Symbol,Open,High,Low,Close,Net Chg,% Chg,Volume,52 Wk High,52 Wk Low,Div,Yield,P/E,YTD % Chg
1692,Universal Stainless&Alloy Products,USAP,30.26,30.74,29.72,30.25,0.19,0.63,"44,768",31.20,16.21,...,...,29.66,41.22
