,Name,Symbol,Open,High,Low,Close,Net Chg,% Chg,Volume,52 Wk High,52 Wk Low,Div,Yield,P/E,YTD % Chg
863,Innophos Holdings,IPHS,42.3,42.55,42.02,42.45,0.09,0.21,"86,612",51.34,38.66,1.92,4.52,37.63,-9.16
