,Name,Symbol,Open,High,Low,Close,Net Chg,% Chg,Volume,52 Wk High,52 Wk Low,Div,Yield,P/E,YTD % Chg
1809,Zogenix,ZGNX,40.8,41.05,39.9,40.8,-0.10,-0.24,"352,473",45.85,10.05,...,...,...,1.87
