,Name,Symbol,Open,High,Low,Close,Net Chg,% Chg,Volume,52 Wk High,52 Wk Low,Div,Yield,P/E,YTD % Chg
1746,Washington Trust Bancorp,WASH,55.5,56.45,55.5,56.25,0.45,0.81,"26,263",59.10,47.00,1.72,3.06,21.23,5.63
