,Name,Symbol,Open,High,Low,Close,Net Chg,% Chg,Volume,52 Wk High,52 Wk Low,Div,Yield,P/E,YTD % Chg
1687,Unity Bancorp,UNTY,22.45,22.95,22.3,22.75,0.10,0.44,"9,379",24.25,15.35,0.24,1.05,18.96,15.19
