,Name,Symbol,Open,High,Low,Close,Net Chg,% Chg,Volume,52 Wk High,52 Wk Low,Div,Yield,P/E,YTD % Chg
1586,T2 Biosystems,TTOO,6.96,7.07,6.8,6.97,-0.01,-0.14,"162,183",7.54,2.50,...,...,...,69.17
