,Name,Symbol,Open,High,Low,Close,Net Chg,% Chg,Volume,52 Wk High,52 Wk Low,Div,Yield,P/E,YTD % Chg
1607,Tetra Tech,TTEK,51.85,52.1,51.35,51.4,-0.70,-1.34,"149,242",53.40,39.95,0.40,0.78,21.51,6.75
