,Unnamed: 0,Name,Symbol,Open,High,Low,Close,Net Chg,% Chg,Volume,52 Wk High,52 Wk Low,Div,Yield,P/E,YTD % Chg,Stock,day,date
310171,185147,Synacor,SYNC,1.6,1.65,1.6,1.6,0.05,3.23,"131,717",4.20,1.55,0,0,0,-30.43,Nasdaq,Thursday,2018-03-29
310172,289737,Synacor,SYNC,1.5,1.55,1.5,1.55,0.05,3.33,"40,713",3.95,1.45,0,0,0,-32.61,Nasdaq,Wednesday,2018-04-11
310173,142988,Synacor,SYNC,1.55,1.55,1.35,1.45,-0.10,-6.45,"137,741",3.95,1.35,0,0,0,-36.96,Nasdaq,Thursday,2018-04-12
310174,218184,Synacor,SYNC,1.55,1.55,1.5,1.55,0.05,3.33,"33,829",3.95,1.35,0,0,0,-32.61,Nasdaq,Tuesday,2018-04-17
310175,291549,Synacor,SYNC,1.55,1.65,1.51,1.6,0.05,3.23,"143,608",3.95,1.35,0,0,0,-30.43,Nasdaq,Wednesday,2018-04-18
310176,144802,Synacor,SYNC,1.6,1.7,1.55,1.7,0.10,6.25,"269,914",3.95,1.35,0,0,0,-26.09,Nasdaq,Thursday,2018-04-19
310177,1574,Synacor,SYNC,1.65,1.7,1.6,1.7,0,0,"75,456",3.95,1.35,0,0,0,-26.09,Nasdaq,Friday,2018-04-20
310178,219995,Synacor,SYNC,1.7,1.75,1.65,1.65,-0.08,-4.35,"309,267",3.95,1.35,0,0,0,-28.26,Nasdaq,Tuesday,2018-04-24
310179,293362,Synacor,SYNC,1.65,1.65,1.6,1.6,-0.05,-3.03,"19,209",3.95,1.35,0,0,0,-30.43,Nasdaq,Wednesday,2018-04-25
310180,3388,Synacor,SYNC,1.75,1.8,1.7,1.75,0,0,"94,694",3.95,1.35,0,0,0,-23.91,Nasdaq,Friday,2018-04-27
310181,76845,Synacor,SYNC,1.75,1.8,1.75,1.75,0,0,"77,016",3.95,1.35,0,0,0,-23.91,Nasdaq,Monday,2018-04-30
310182,256636,Synacor,SYNC,1.75,1.85,1.7,1.85,0.10,5.71,"102,335",3.95,1.35,0,0,0,-19.57,Nasdaq,Tuesday,2018-05-01
310183,186955,Synacor,SYNC,1.75,1.8,1.7,1.75,0,0,"62,580",3.95,1.35,0,0,0,-23.91,Nasdaq,Thursday,2018-05-03
310184,45553,Synacor,SYNC,1.75,1.8,1.7,1.8,0.05,2.86,"97,234",3.95,1.35,0,0,0,-21.74,Nasdaq,Friday,2018-05-04
310185,115368,Synacor,SYNC,1.75,1.85,1.75,1.8,0,0,"34,300",3.95,1.35,0,0,0,-21.74,Nasdaq,Monday,2018-05-07
